row_index,split,features,fold,group,label,probability
2453,climate_profile_blocked,target_ingredients_added,2,11,0,0.008819286404413398
2454,climate_profile_blocked,target_ingredients_added,2,11,1,0.5491052034159195
2455,climate_profile_blocked,target_ingredients_added,2,11,1,0.9979042459149392
2456,climate_profile_blocked,target_ingredients_added,2,11,0,0.4115143339176366
2457,climate_profile_blocked,target_ingredients_added,2,11,1,0.7389012697940225
2458,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999943004739419
2459,climate_profile_blocked,target_ingredients_added,2,11,1,0.7107113243451869
2460,climate_profile_blocked,target_ingredients_added,2,11,0,0.0005021009653441993
2461,climate_profile_blocked,target_ingredients_added,2,11,0,5.92971231687941e-06
2462,climate_profile_blocked,target_ingredients_added,2,11,0,2.898744180765135e-07
2463,climate_profile_blocked,target_ingredients_added,2,11,0,3.8857183415445e-11
2464,climate_profile_blocked,target_ingredients_added,2,11,1,0.9936849923113564
2465,climate_profile_blocked,target_ingredients_added,2,11,0,1.658077424925581e-20
2466,climate_profile_blocked,target_ingredients_added,2,11,0,2.6660920398584944e-06
2467,climate_profile_blocked,target_ingredients_added,2,11,0,0.3438315108590765
2468,climate_profile_blocked,target_ingredients_added,2,11,0,1.2725461747281998e-08
2469,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999987692259
2470,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999998663089
2471,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999998458432036
2472,climate_profile_blocked,target_ingredients_added,2,11,0,0.0013315374585289358
2473,climate_profile_blocked,target_ingredients_added,2,11,0,6.274322560720902e-07
2474,climate_profile_blocked,target_ingredients_added,2,11,0,0.05394302086871572
2475,climate_profile_blocked,target_ingredients_added,2,11,0,0.0001515652591943548
2476,climate_profile_blocked,target_ingredients_added,2,11,1,0.878872199990483
2477,climate_profile_blocked,target_ingredients_added,2,11,0,5.56521866505647e-07
2478,climate_profile_blocked,target_ingredients_added,2,11,0,3.811654650936496e-14
2479,climate_profile_blocked,target_ingredients_added,2,11,0,0.2704983013588111
2480,climate_profile_blocked,target_ingredients_added,2,11,0,0.0003562070734632178
2481,climate_profile_blocked,target_ingredients_added,2,11,1,0.9996769707910375
2482,climate_profile_blocked,target_ingredients_added,2,11,0,0.10112888913858711
2483,climate_profile_blocked,target_ingredients_added,2,11,0,1.7468720578438123e-10
2484,climate_profile_blocked,target_ingredients_added,2,11,0,3.7044279428995705e-09
2485,climate_profile_blocked,target_ingredients_added,2,11,1,0.9859137449878312
2486,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999997940063
2487,climate_profile_blocked,target_ingredients_added,2,11,0,7.674144428188125e-10
2488,climate_profile_blocked,target_ingredients_added,2,11,1,0.9252391620214873
2489,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999995633341773
2490,climate_profile_blocked,target_ingredients_added,2,11,0,0.027406079384103124
2491,climate_profile_blocked,target_ingredients_added,2,11,0,2.1752360167874065e-05
2492,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999998189434992
2493,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999970928746454
2494,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999997940261
2495,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999742177356201
2496,climate_profile_blocked,target_ingredients_added,2,11,0,0.0008593847052425331
2497,climate_profile_blocked,target_ingredients_added,2,11,0,0.06510399113405657
2498,climate_profile_blocked,target_ingredients_added,2,11,1,0.7771692522445628
2499,climate_profile_blocked,target_ingredients_added,2,11,0,1.0393042112354047e-07
2500,climate_profile_blocked,target_ingredients_added,2,11,1,0.8915708754344617
2501,climate_profile_blocked,target_ingredients_added,2,11,0,1.1077639110537237e-07
2502,climate_profile_blocked,target_ingredients_added,2,11,0,0.01312814548300396
2503,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999920728412104
2504,climate_profile_blocked,target_ingredients_added,2,11,1,0.99999690194082
2505,climate_profile_blocked,target_ingredients_added,2,11,0,1.9536301128461387e-06
2506,climate_profile_blocked,target_ingredients_added,2,11,0,0.0036064166301987316
2507,climate_profile_blocked,target_ingredients_added,2,11,0,8.514543787620722e-09
2508,climate_profile_blocked,target_ingredients_added,2,11,1,0.9639701674641705
2509,climate_profile_blocked,target_ingredients_added,2,11,0,1.3158357592357568e-06
2510,climate_profile_blocked,target_ingredients_added,2,11,0,2.884495762628109e-10
2511,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999983784
2512,climate_profile_blocked,target_ingredients_added,2,11,0,1.3880900231823112e-06
2513,climate_profile_blocked,target_ingredients_added,2,11,1,0.9940366194896779
2514,climate_profile_blocked,target_ingredients_added,2,11,1,0.9630943829663687
2515,climate_profile_blocked,target_ingredients_added,2,11,0,1.5785333408777833e-11
2516,climate_profile_blocked,target_ingredients_added,2,11,1,0.8928061102824909
2517,climate_profile_blocked,target_ingredients_added,2,11,1,0.6315385172166741
2518,climate_profile_blocked,target_ingredients_added,2,11,0,2.8741787880685187e-09
2519,climate_profile_blocked,target_ingredients_added,2,11,1,0.999847233142397
2520,climate_profile_blocked,target_ingredients_added,2,11,0,5.907675308505665e-06
2521,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999433814837716
2522,climate_profile_blocked,target_ingredients_added,2,11,1,0.9998678510489409
2523,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999998572325857
2524,climate_profile_blocked,target_ingredients_added,2,11,0,2.801574590172195e-08
2525,climate_profile_blocked,target_ingredients_added,2,11,1,0.6609900998011894
2526,climate_profile_blocked,target_ingredients_added,2,11,0,0.07171661952167324
2527,climate_profile_blocked,target_ingredients_added,2,11,0,6.27348678385888e-07
2528,climate_profile_blocked,target_ingredients_added,2,11,0,3.896356335977402e-10
2529,climate_profile_blocked,target_ingredients_added,2,11,0,0.0014556768598231427
2530,climate_profile_blocked,target_ingredients_added,2,11,0,0.007776730587337496
2531,climate_profile_blocked,target_ingredients_added,2,11,1,0.47436407478666903
2902,climate_profile_blocked,target_ingredients_added,2,22,0,0.0028916617452014472
2903,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999914373405392
2904,climate_profile_blocked,target_ingredients_added,2,22,0,3.6752393728906576e-07
2905,climate_profile_blocked,target_ingredients_added,2,22,1,1.0
2906,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999749590166455
2907,climate_profile_blocked,target_ingredients_added,2,22,0,0.004066477886951265
2908,climate_profile_blocked,target_ingredients_added,2,22,0,0.25349782045131714
2909,climate_profile_blocked,target_ingredients_added,2,22,0,0.00016849747657257173
2910,climate_profile_blocked,target_ingredients_added,2,22,0,0.0006894060476155028
2911,climate_profile_blocked,target_ingredients_added,2,22,1,0.9934798278557072
2912,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999999999988249
2913,climate_profile_blocked,target_ingredients_added,2,22,0,0.03714863101550583
2914,climate_profile_blocked,target_ingredients_added,2,22,0,5.7484276741458594e-05
2915,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999983458646783
2916,climate_profile_blocked,target_ingredients_added,2,22,0,3.172725785194793e-05
2917,climate_profile_blocked,target_ingredients_added,2,22,0,2.3225347872171907e-17
2918,climate_profile_blocked,target_ingredients_added,2,22,0,9.056646478823034e-09
2919,climate_profile_blocked,target_ingredients_added,2,22,0,0.17989174842487946
2920,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999999998183893
2921,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999996499288177
2922,climate_profile_blocked,target_ingredients_added,2,22,0,1.9594228013913263e-07
2923,climate_profile_blocked,target_ingredients_added,2,22,0,0.25158017495402857
2924,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999998892929489
2925,climate_profile_blocked,target_ingredients_added,2,22,0,0.24353593028779721
2926,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999967775453665
2927,climate_profile_blocked,target_ingredients_added,2,22,0,3.563882147518765e-06
2928,climate_profile_blocked,target_ingredients_added,2,22,0,4.668618266502584e-06
2929,climate_profile_blocked,target_ingredients_added,2,22,0,1.1182005923435868e-07
2930,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999999998461446
2931,climate_profile_blocked,target_ingredients_added,2,22,0,0.09221255109575423
2932,climate_profile_blocked,target_ingredients_added,2,22,1,0.9900459402772768
2933,climate_profile_blocked,target_ingredients_added,2,22,1,0.9916563990948585
2934,climate_profile_blocked,target_ingredients_added,2,22,1,0.999942801978935
2935,climate_profile_blocked,target_ingredients_added,2,22,0,1.955938600955122e-08
2936,climate_profile_blocked,target_ingredients_added,2,22,1,0.9998549910844505
2937,climate_profile_blocked,target_ingredients_added,2,22,0,0.030217645594883425
2938,climate_profile_blocked,target_ingredients_added,2,22,1,0.999855936531644
2939,climate_profile_blocked,target_ingredients_added,2,22,1,0.985845163113984
2940,climate_profile_blocked,target_ingredients_added,2,22,0,0.026833011780012427
2941,climate_profile_blocked,target_ingredients_added,2,22,0,0.0007786184602878324
2942,climate_profile_blocked,target_ingredients_added,2,22,0,0.00020916998260620605
2943,climate_profile_blocked,target_ingredients_added,2,22,0,0.21620219723774228
2944,climate_profile_blocked,target_ingredients_added,2,22,0,0.0003243072543782962
2945,climate_profile_blocked,target_ingredients_added,2,22,1,0.999999813332114
2946,climate_profile_blocked,target_ingredients_added,2,22,0,1.987833761054436e-09
2947,climate_profile_blocked,target_ingredients_added,2,22,0,7.4348534200430375e-06
2948,climate_profile_blocked,target_ingredients_added,2,22,0,0.0021402798258226274
2949,climate_profile_blocked,target_ingredients_added,2,22,0,0.0009655678994839057
2950,climate_profile_blocked,target_ingredients_added,2,22,0,1.0292393026869538e-06
2951,climate_profile_blocked,target_ingredients_added,2,22,0,0.00941020128776596
2952,climate_profile_blocked,target_ingredients_added,2,22,0,2.9452800197202377e-09
2953,climate_profile_blocked,target_ingredients_added,2,22,0,1.1170858291718933e-09
2954,climate_profile_blocked,target_ingredients_added,2,22,0,7.971117055447966e-07
2955,climate_profile_blocked,target_ingredients_added,2,22,0,7.898183852911931e-16
2956,climate_profile_blocked,target_ingredients_added,2,22,0,4.927708878729977e-10
2957,climate_profile_blocked,target_ingredients_added,2,22,1,0.972168204275997
2958,climate_profile_blocked,target_ingredients_added,2,22,0,1.0143291514823152e-12
2959,climate_profile_blocked,target_ingredients_added,2,22,1,0.9424243367547251
2960,climate_profile_blocked,target_ingredients_added,2,22,1,0.9946900938046808
2961,climate_profile_blocked,target_ingredients_added,2,22,1,0.9959094786867901
2962,climate_profile_blocked,target_ingredients_added,2,22,0,2.9903422089377852e-05
2963,climate_profile_blocked,target_ingredients_added,2,22,0,0.004720802778847605
2964,climate_profile_blocked,target_ingredients_added,2,22,0,0.019929961691919573
2965,climate_profile_blocked,target_ingredients_added,2,22,0,6.021368886477446e-06
2966,climate_profile_blocked,target_ingredients_added,2,22,0,0.3839918020337266
2967,climate_profile_blocked,target_ingredients_added,2,22,1,0.3839458287074988
2968,climate_profile_blocked,target_ingredients_added,2,22,1,0.9991506335751733
2969,climate_profile_blocked,target_ingredients_added,2,22,0,2.279560386724205e-10
2970,climate_profile_blocked,target_ingredients_added,2,22,1,0.9039613474033852
2971,climate_profile_blocked,target_ingredients_added,2,22,1,0.9991740638533967
2972,climate_profile_blocked,target_ingredients_added,2,22,0,1.75332752389103e-16
2973,climate_profile_blocked,target_ingredients_added,2,22,0,2.1812138661627435e-10
2974,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999989129048527
2975,climate_profile_blocked,target_ingredients_added,2,22,1,0.9999988514905495
2976,climate_profile_blocked,target_ingredients_added,2,22,0,1.5602554947364804e-12
2977,climate_profile_blocked,target_ingredients_added,2,22,0,1.6172018360135757e-06
2978,climate_profile_blocked,target_ingredients_added,2,22,0,2.3864756554534134e-18
2979,climate_profile_blocked,target_ingredients_added,2,22,0,4.890940574220944e-05
2980,climate_profile_blocked,target_ingredients_added,2,29,1,0.9999965611998385
2981,climate_profile_blocked,target_ingredients_added,2,29,0,0.04085539391905854
2982,climate_profile_blocked,target_ingredients_added,2,29,1,0.6307944922872625
2983,climate_profile_blocked,target_ingredients_added,2,29,0,0.0008756626325664563
2984,climate_profile_blocked,target_ingredients_added,2,29,0,1.2902775159259439e-05
2985,climate_profile_blocked,target_ingredients_added,2,29,0,2.4799958772401808e-08
2986,climate_profile_blocked,target_ingredients_added,2,29,1,0.9999999997481841
2987,climate_profile_blocked,target_ingredients_added,2,29,0,0.08261394359596606
2988,climate_profile_blocked,target_ingredients_added,2,29,0,1.3043746473697087e-07
2989,climate_profile_blocked,target_ingredients_added,2,29,0,5.3131992760287704e-05
2990,climate_profile_blocked,target_ingredients_added,2,29,0,0.00030610458370268083
2991,climate_profile_blocked,target_ingredients_added,2,29,0,0.00011283110375542057
2992,climate_profile_blocked,target_ingredients_added,2,29,0,2.3629281576884043e-05
2993,climate_profile_blocked,target_ingredients_added,2,29,0,2.354250055222571e-13
2994,climate_profile_blocked,target_ingredients_added,2,29,1,0.9872341762441553
2995,climate_profile_blocked,target_ingredients_added,2,29,1,0.39752071189212895
2996,climate_profile_blocked,target_ingredients_added,2,29,0,0.18648018831510516
2997,climate_profile_blocked,target_ingredients_added,2,29,1,0.9995355495181383
2998,climate_profile_blocked,target_ingredients_added,2,29,0,4.371696507261397e-11
2999,climate_profile_blocked,target_ingredients_added,2,29,0,1.0247581734169472e-18
3000,climate_profile_blocked,target_ingredients_added,2,29,0,1.6424840591405277e-05
3001,climate_profile_blocked,target_ingredients_added,2,29,0,1.690825912533263e-05
3002,climate_profile_blocked,target_ingredients_added,2,29,0,0.02982973497831489
3258,climate_profile_blocked,target_ingredients_added,2,11,0,1.6430552837240748e-13
3259,climate_profile_blocked,target_ingredients_added,2,11,0,0.000579150511642603
3260,climate_profile_blocked,target_ingredients_added,2,11,0,2.994201428174224e-09
3261,climate_profile_blocked,target_ingredients_added,2,11,1,0.8945292872299195
3262,climate_profile_blocked,target_ingredients_added,2,11,1,0.6998876078731661
3263,climate_profile_blocked,target_ingredients_added,2,11,0,0.057266131467900515
3264,climate_profile_blocked,target_ingredients_added,2,11,0,0.0003411393211879472
3265,climate_profile_blocked,target_ingredients_added,2,11,0,4.174078869541614e-06
3266,climate_profile_blocked,target_ingredients_added,2,11,0,4.788706963920696e-06
3267,climate_profile_blocked,target_ingredients_added,2,11,0,6.454266317279875e-09
3268,climate_profile_blocked,target_ingredients_added,2,11,0,4.589746065533742e-17
3269,climate_profile_blocked,target_ingredients_added,2,11,1,0.8898446180545955
3270,climate_profile_blocked,target_ingredients_added,2,11,1,0.998646368569171
3271,climate_profile_blocked,target_ingredients_added,2,11,0,4.836506111324987e-08
3272,climate_profile_blocked,target_ingredients_added,2,11,1,0.9876291233763845
3273,climate_profile_blocked,target_ingredients_added,2,11,0,3.250088776406068e-10
3274,climate_profile_blocked,target_ingredients_added,2,11,0,3.513524324078506e-07
3275,climate_profile_blocked,target_ingredients_added,2,11,1,0.9993575203628485
3276,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999982818996935
3277,climate_profile_blocked,target_ingredients_added,2,11,0,1.6904078895050973e-05
3278,climate_profile_blocked,target_ingredients_added,2,11,0,5.712780938394066e-08
3279,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999991784949
3280,climate_profile_blocked,target_ingredients_added,2,11,0,0.002143362364451238
3281,climate_profile_blocked,target_ingredients_added,2,11,0,0.04854068254499366
3282,climate_profile_blocked,target_ingredients_added,2,11,0,0.005739547450993121
3283,climate_profile_blocked,target_ingredients_added,2,11,0,0.030779099994315787
3284,climate_profile_blocked,target_ingredients_added,2,11,0,0.0032039005661277263
3285,climate_profile_blocked,target_ingredients_added,2,11,0,0.011848968479893621
3286,climate_profile_blocked,target_ingredients_added,2,11,0,0.0007940762710493044
3287,climate_profile_blocked,target_ingredients_added,2,11,0,1.8329229131634092e-15
3288,climate_profile_blocked,target_ingredients_added,2,11,0,3.513661202222244e-08
3289,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999963931756
3290,climate_profile_blocked,target_ingredients_added,2,11,0,0.06103823590906353
3291,climate_profile_blocked,target_ingredients_added,2,11,0,2.707478850197211e-07
3292,climate_profile_blocked,target_ingredients_added,2,11,0,0.13660072825056904
3293,climate_profile_blocked,target_ingredients_added,2,11,1,0.9793235515028582
3294,climate_profile_blocked,target_ingredients_added,2,11,0,2.8447378612605834e-08
3295,climate_profile_blocked,target_ingredients_added,2,11,1,0.9997812456839763
3296,climate_profile_blocked,target_ingredients_added,2,11,0,1.1247210801528223e-06
3297,climate_profile_blocked,target_ingredients_added,2,11,0,0.002803582343603595
3298,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999949270734589
3299,climate_profile_blocked,target_ingredients_added,2,11,0,0.05784208910024219
3300,climate_profile_blocked,target_ingredients_added,2,11,1,0.5929172622501094
3301,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999772798528
3302,climate_profile_blocked,target_ingredients_added,2,11,1,0.9997170115882185
3303,climate_profile_blocked,target_ingredients_added,2,11,0,7.170787436443757e-06
3304,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999941700002
3305,climate_profile_blocked,target_ingredients_added,2,11,0,2.7945307590056735e-08
3306,climate_profile_blocked,target_ingredients_added,2,11,0,0.0914948105291607
3307,climate_profile_blocked,target_ingredients_added,2,11,0,6.403834618566683e-20
3308,climate_profile_blocked,target_ingredients_added,2,11,0,0.21177656682444487
3309,climate_profile_blocked,target_ingredients_added,2,11,0,2.2282576977353416e-06
3310,climate_profile_blocked,target_ingredients_added,2,11,0,4.788824675497744e-07
3311,climate_profile_blocked,target_ingredients_added,2,11,0,0.02324198195449204
3312,climate_profile_blocked,target_ingredients_added,2,11,0,0.30936578356748307
3313,climate_profile_blocked,target_ingredients_added,2,11,0,1.873413189750034e-12
3314,climate_profile_blocked,target_ingredients_added,2,11,0,1.0552889470615612e-06
3315,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999733276086
3316,climate_profile_blocked,target_ingredients_added,2,11,0,1.863012947813373e-16
3317,climate_profile_blocked,target_ingredients_added,2,11,0,0.011548707120441605
3318,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999992598865557
3319,climate_profile_blocked,target_ingredients_added,2,11,1,0.9370716814671535
3320,climate_profile_blocked,target_ingredients_added,2,11,1,0.5397362753223773
3321,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999276508
3322,climate_profile_blocked,target_ingredients_added,2,11,0,0.002451888349185786
3323,climate_profile_blocked,target_ingredients_added,2,11,0,8.266786397733713e-19
3324,climate_profile_blocked,target_ingredients_added,2,11,0,2.461945346150613e-07
3325,climate_profile_blocked,target_ingredients_added,2,11,0,0.00457572091199855
3326,climate_profile_blocked,target_ingredients_added,2,11,0,1.448385994647966e-10
3327,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999996691903212
3328,climate_profile_blocked,target_ingredients_added,2,11,0,0.008610513370995677
3329,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999998996614
3330,climate_profile_blocked,target_ingredients_added,2,11,1,0.5685321332184202
3331,climate_profile_blocked,target_ingredients_added,2,11,0,0.038023684112528704
3332,climate_profile_blocked,target_ingredients_added,2,11,1,0.999963294344175
3333,climate_profile_blocked,target_ingredients_added,2,11,0,0.012350060450068989
3334,climate_profile_blocked,target_ingredients_added,2,11,1,0.999987028851525
3335,climate_profile_blocked,target_ingredients_added,2,11,1,0.9888712609885502
3336,climate_profile_blocked,target_ingredients_added,2,11,0,1.0233635907263506e-10
3337,climate_profile_blocked,target_ingredients_added,2,11,0,6.22839271118151e-11
3338,climate_profile_blocked,target_ingredients_added,2,11,0,8.154430964766984e-14
3339,climate_profile_blocked,target_ingredients_added,2,11,0,3.0608416414629075e-12
3340,climate_profile_blocked,target_ingredients_added,2,11,0,8.421211424464345e-20
3341,climate_profile_blocked,target_ingredients_added,2,11,0,5.249315220115192e-07
3342,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999997307
3343,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999970492557032
3344,climate_profile_blocked,target_ingredients_added,2,11,0,0.007453514336138169
3345,climate_profile_blocked,target_ingredients_added,2,11,0,6.736333913375895e-10
3346,climate_profile_blocked,target_ingredients_added,2,11,0,2.345430550674055e-14
3347,climate_profile_blocked,target_ingredients_added,2,11,0,8.761923854047597e-09
3348,climate_profile_blocked,target_ingredients_added,2,11,0,1.1934311052805736e-13
3349,climate_profile_blocked,target_ingredients_added,2,11,0,7.010056275805778e-14
3350,climate_profile_blocked,target_ingredients_added,2,11,0,4.149612482668576e-10
3351,climate_profile_blocked,target_ingredients_added,2,11,0,3.308849938686316e-17
3352,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999949988498
3353,climate_profile_blocked,target_ingredients_added,2,11,0,6.931453126243103e-06
3354,climate_profile_blocked,target_ingredients_added,2,11,0,0.0003239593396346784
3355,climate_profile_blocked,target_ingredients_added,2,11,0,2.926970827759736e-08
3356,climate_profile_blocked,target_ingredients_added,2,11,1,0.922108393576965
3357,climate_profile_blocked,target_ingredients_added,2,11,0,6.493580715113155e-11
3358,climate_profile_blocked,target_ingredients_added,2,11,0,0.01707527959066309
3359,climate_profile_blocked,target_ingredients_added,2,11,0,0.0019221857307651778
3360,climate_profile_blocked,target_ingredients_added,2,11,0,0.0005689848459894764
3361,climate_profile_blocked,target_ingredients_added,2,11,0,2.283270403590882e-16
3362,climate_profile_blocked,target_ingredients_added,2,11,0,7.730527127959752e-08
3363,climate_profile_blocked,target_ingredients_added,2,11,0,9.622953653841837e-11
3364,climate_profile_blocked,target_ingredients_added,2,11,0,3.397052105322445e-17
3365,climate_profile_blocked,target_ingredients_added,2,11,0,1.1634241362652103e-05
3366,climate_profile_blocked,target_ingredients_added,2,11,1,0.999999999999734
3367,climate_profile_blocked,target_ingredients_added,2,11,0,1.0773793220833265e-07
3368,climate_profile_blocked,target_ingredients_added,2,11,1,0.999999999719402
3369,climate_profile_blocked,target_ingredients_added,2,11,0,0.4583146394111264
3370,climate_profile_blocked,target_ingredients_added,2,11,1,0.9954576489152855
3371,climate_profile_blocked,target_ingredients_added,2,11,0,0.4318213947022895
3372,climate_profile_blocked,target_ingredients_added,2,11,0,0.0286392558406846
3373,climate_profile_blocked,target_ingredients_added,2,11,1,0.9965355556508676
3374,climate_profile_blocked,target_ingredients_added,2,11,0,1.6996923239256598e-09
3375,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999906507934
3376,climate_profile_blocked,target_ingredients_added,2,11,0,1.7495084476573785e-12
3377,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999993436
3378,climate_profile_blocked,target_ingredients_added,2,11,0,1.9920689374342887e-14
3379,climate_profile_blocked,target_ingredients_added,2,11,1,0.9555822048528435
3380,climate_profile_blocked,target_ingredients_added,2,11,0,0.014657936138190768
3381,climate_profile_blocked,target_ingredients_added,2,11,0,0.03676406088461894
3382,climate_profile_blocked,target_ingredients_added,2,11,0,0.03111510274505419
3383,climate_profile_blocked,target_ingredients_added,2,11,1,0.8749619502204317
3384,climate_profile_blocked,target_ingredients_added,2,11,0,6.996316207157588e-19
3385,climate_profile_blocked,target_ingredients_added,2,11,0,4.8071077910391206e-08
3386,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999999187
3387,climate_profile_blocked,target_ingredients_added,2,11,0,1.4681470478465383e-15
3388,climate_profile_blocked,target_ingredients_added,2,11,0,0.009269349434004284
3389,climate_profile_blocked,target_ingredients_added,2,11,0,0.061313253616663024
3390,climate_profile_blocked,target_ingredients_added,2,11,1,1.0
3391,climate_profile_blocked,target_ingredients_added,2,11,0,9.256618727167348e-06
3392,climate_profile_blocked,target_ingredients_added,2,11,0,5.885238227628823e-10
3393,climate_profile_blocked,target_ingredients_added,2,11,1,0.999999999810679
3394,climate_profile_blocked,target_ingredients_added,2,11,0,1.049487231948816e-08
3395,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999601821
3396,climate_profile_blocked,target_ingredients_added,2,11,0,0.033609519590889814
3397,climate_profile_blocked,target_ingredients_added,2,11,1,0.9123259887125483
3398,climate_profile_blocked,target_ingredients_added,2,11,1,0.7198642113076962
3399,climate_profile_blocked,target_ingredients_added,2,11,0,0.2231267562330505
3400,climate_profile_blocked,target_ingredients_added,2,11,0,0.0005390379995125201
3401,climate_profile_blocked,target_ingredients_added,2,11,1,0.658941915195308
3402,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999816476
3403,climate_profile_blocked,target_ingredients_added,2,11,0,3.1484973093966166e-11
3404,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999760201142796
3405,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999428821204
3406,climate_profile_blocked,target_ingredients_added,2,11,0,0.4163339455751295
3407,climate_profile_blocked,target_ingredients_added,2,11,0,0.17306970987760303
3408,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999998019
3409,climate_profile_blocked,target_ingredients_added,2,11,1,0.9940801269567812
3410,climate_profile_blocked,target_ingredients_added,2,11,0,0.003576157316011053
3411,climate_profile_blocked,target_ingredients_added,2,11,1,0.6909313765459605
3412,climate_profile_blocked,target_ingredients_added,2,11,1,0.9978599723962299
3413,climate_profile_blocked,target_ingredients_added,2,11,1,0.9007540266188888
3414,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999991300171754
3415,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999999867
3416,climate_profile_blocked,target_ingredients_added,2,11,0,1.356650444099031e-05
3417,climate_profile_blocked,target_ingredients_added,2,11,1,0.9997763789263397
3418,climate_profile_blocked,target_ingredients_added,2,11,0,1.9732132887371178e-07
3419,climate_profile_blocked,target_ingredients_added,2,11,0,2.156304468125464e-06
3420,climate_profile_blocked,target_ingredients_added,2,11,1,0.9882678201852779
3421,climate_profile_blocked,target_ingredients_added,2,11,0,0.07142186499723001
3422,climate_profile_blocked,target_ingredients_added,2,11,1,0.9650216833462146
3423,climate_profile_blocked,target_ingredients_added,2,11,0,4.150965461381906e-08
3424,climate_profile_blocked,target_ingredients_added,2,11,0,5.766669382553461e-18
3425,climate_profile_blocked,target_ingredients_added,2,11,1,0.978541853943188
3426,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999999991
3427,climate_profile_blocked,target_ingredients_added,2,11,0,5.67848307299215e-11
3428,climate_profile_blocked,target_ingredients_added,2,11,0,0.23715126837906833
3429,climate_profile_blocked,target_ingredients_added,2,11,1,0.9896536931700376
3430,climate_profile_blocked,target_ingredients_added,2,11,0,1.8313989008051144e-18
3431,climate_profile_blocked,target_ingredients_added,2,11,0,0.25294765874323705
3432,climate_profile_blocked,target_ingredients_added,2,11,0,3.839663491217089e-08
3433,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999416376116
3434,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999999999326687
3435,climate_profile_blocked,target_ingredients_added,2,11,0,2.6293372662399973e-06
3436,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999762606532862
3437,climate_profile_blocked,target_ingredients_added,2,11,0,9.537662746115555e-10
3438,climate_profile_blocked,target_ingredients_added,2,11,0,8.363430051438773e-06
3439,climate_profile_blocked,target_ingredients_added,2,11,1,0.9999998425432747
3440,climate_profile_blocked,target_ingredients_added,2,11,0,0.005074673248497783
3441,climate_profile_blocked,target_ingredients_added,2,11,0,1.1527104359524274e-07
3442,climate_profile_blocked,target_ingredients_added,2,11,0,6.956745996856381e-06
3443,climate_profile_blocked,target_ingredients_added,2,11,0,8.821474927253068e-07
3444,climate_profile_blocked,target_ingredients_added,2,11,1,0.9998641538509419
3445,climate_profile_blocked,target_ingredients_added,2,11,0,8.539479427948446e-16
