row_index,hhid2,baseline_high,n_specifications,n_high,strict_robust_high,high_in_all_available,never_high,switcher,n_baseline_switches,switch_drivers,switch__equal_indicator_weights,switch__flood_binary_omitted,switch__flood_depth_omitted,switch__literacy_direction_reversed,switch__literacy_omitted,switch__loan_burden_direction,switch__loan_omitted,switch__robust_p01_p99_bounds,switch__zero_meal_households_excluded,switch__zero_meals_as_missing
4380,489,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
4381,4890,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4382,4891,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4383,4892,False,11,6,False,False,False,True,6,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,True,True,True,True,True,False,False
4384,4893,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
4385,4894,False,11,4,False,False,False,True,4,flood_depth_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,False,False,True,True,True,False,False
4386,4895,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4387,4896,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4388,4897,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4389,4898,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4390,4899,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
4391,49,False,11,2,False,False,False,True,2,flood_depth_omitted|loan_burden_direction,False,False,True,False,False,True,False,False,False,False
4392,490.1,False,11,3,False,False,False,True,3,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction,False,False,True,True,False,True,False,False,False,False
4393,490.2,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4394,4900,True,11,8,False,False,False,True,3,equal_indicator_weights|flood_binary_omitted|robust_p01_p99_bounds,True,True,False,False,False,False,False,True,False,False
4395,4901,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4396,4903,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4397,4905,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4398,4906,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4399,4908,True,11,8,False,False,False,True,3,flood_binary_omitted|literacy_direction_reversed|robust_p01_p99_bounds,False,True,False,True,False,False,False,True,False,False
4400,4909,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4401,491.1,False,11,3,False,False,False,True,3,equal_indicator_weights|literacy_direction_reversed|literacy_omitted,True,False,False,True,True,False,False,False,False,False
4402,491.2,True,11,9,False,False,False,True,2,loan_burden_direction|loan_omitted,False,False,False,False,False,True,True,False,False,False
4403,4910,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4404,4911,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4405,4913,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4406,4914,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4407,4916,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4408,4917.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4409,4917.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4410,4918,True,11,9,False,False,False,True,2,literacy_direction_reversed|literacy_omitted,False,False,False,True,True,False,False,False,False,False
4411,4919,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4412,492,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4413,4920.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4414,4921,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4415,4922,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4416,4923,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4417,4924,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4418,4926.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4419,4926.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4420,4927,True,11,8,False,False,False,True,3,flood_binary_omitted|loan_burden_direction|loan_omitted,False,True,False,False,False,True,True,False,False,False
4421,4928,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4422,4929,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4423,493,False,11,4,False,False,False,True,4,literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted,False,False,False,True,True,True,True,False,False,False
4424,4930.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4425,4930.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4426,4931,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4427,4932,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4428,4933,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4429,4934.1,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4430,4934.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4431,4934.3,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4432,4934.4,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4433,4935,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4434,4936,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4435,4937,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4436,4938,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4437,494,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4438,4940,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4439,4941,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4440,4942,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4441,4943,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4442,4944,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4443,4945,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4444,4946.1,False,11,2,False,False,False,True,2,literacy_direction_reversed|loan_burden_direction,False,False,False,True,False,True,False,False,False,False
4445,4946.2,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
4446,4947,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4447,4948,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4448,4949,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4449,495.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4450,495.2,True,11,10,False,False,False,True,1,literacy_direction_reversed,False,False,False,True,False,False,False,False,False,False
4451,4950,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4452,4951,False,11,1,False,False,False,True,1,equal_indicator_weights,True,False,False,False,False,False,False,False,False,False
4453,4952,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4454,4953,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4455,4954,True,11,6,False,False,False,True,5,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted,False,False,True,True,True,True,True,False,False,False
4456,4955,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4457,4956.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4458,4956.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4459,4957,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4460,4958.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4461,4958.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4462,4958.3,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4463,4959,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4464,496,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4465,4960,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4466,4962,True,11,8,False,False,False,True,3,flood_binary_omitted|loan_burden_direction|loan_omitted,False,True,False,False,False,True,True,False,False,False
4467,4963,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4468,4964,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|robust_p01_p99_bounds,False,False,False,True,False,True,False,True,False,False
4469,4965,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4470,4966,False,11,1,False,False,False,True,1,literacy_direction_reversed,False,False,False,True,False,False,False,False,False,False
4471,4968,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4472,497,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4473,4970,False,11,4,False,False,False,True,4,literacy_direction_reversed|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,True,False,True,True,True,False,False
4474,4971,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4475,4972,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4476,4973,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4477,4974,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4478,4975,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
4479,4976,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4480,4977,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4481,4978,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4482,498,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4483,4980,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4484,4981,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
4485,4982,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4486,4983,False,11,1,False,False,False,True,1,robust_p01_p99_bounds,False,False,False,False,False,False,False,True,False,False
4487,4984,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4488,4985,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4489,4986,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4490,4987,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4491,4988.1,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4492,4988.2,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4493,4989,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4494,499,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4495,4990,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4496,4991.1,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4497,4991.2,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
4498,4992,False,11,3,False,False,False,True,3,loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,False,False,True,True,True,False,False
4499,4993,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4500,4994,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4501,4995,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4502,4996,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4503,4997,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4504,4998,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4505,4999,False,11,3,False,False,False,True,3,equal_indicator_weights|literacy_direction_reversed|literacy_omitted,True,False,False,True,True,False,False,False,False,False
4506,5,False,11,5,False,False,False,True,5,literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,True,True,True,True,True,False,False
4507,50,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4508,500,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4509,5000,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4510,5001,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4511,5002,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4512,5003,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4513,5004,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4514,5005,True,11,9,False,False,False,True,2,flood_depth_omitted|literacy_direction_reversed,False,False,True,True,False,False,False,False,False,False
4515,5006,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4516,5007,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
4517,5008,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4518,5009,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4519,5010,True,11,8,False,False,False,True,3,flood_binary_omitted|loan_burden_direction|loan_omitted,False,True,False,False,False,True,True,False,False,False
4520,5011,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4521,5012,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4522,5013,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4523,5015,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4524,5016,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4525,5018,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4526,502,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4527,5020,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4528,5021,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4529,5022,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4530,5024,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
4531,5025,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4532,5026,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4533,5027.1,True,11,9,False,False,False,True,2,flood_binary_omitted|literacy_direction_reversed,False,True,False,True,False,False,False,False,False,False
4534,5027.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4535,5028,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4536,5029,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4537,503,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4538,5030,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4539,5031,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4540,5032,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4541,5033,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4542,5034,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4543,5035,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4544,5036.1,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4545,5036.2,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4546,5037.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4547,5037.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4548,5039,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4549,5040,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4550,5041,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4551,5042,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4552,5043,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4553,5044,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4554,5045,True,11,6,False,False,False,True,5,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,True,False,True,True,True,False,False
4555,5046,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4556,5047,False,11,4,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
4557,5048.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4558,5048.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4559,5049,True,11,9,False,False,False,True,2,flood_binary_omitted|literacy_direction_reversed,False,True,False,True,False,False,False,False,False,False
4560,505,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4561,5050,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4562,5051,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4563,5052,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4564,5053,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4565,5054,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4566,5055,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4567,5056,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4568,5057,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4569,5058.1,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4570,5058.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4571,5059,True,11,5,False,False,False,True,6,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,True,True,True,True,True,False,False
4572,506,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4573,5060,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4574,5061,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4575,5062,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4576,5063,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4577,5064,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4578,5065,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4579,5066,False,11,2,False,False,False,True,2,literacy_direction_reversed|robust_p01_p99_bounds,False,False,False,True,False,False,False,True,False,False
4580,5067,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4581,5068,True,11,8,False,False,False,True,3,loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,False,False,True,True,True,False,False
4582,5069,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4583,507,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4584,5070,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4585,5072,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4586,5073,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4587,5074,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4588,5076,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4589,5077,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4590,5078,False,11,8,False,False,False,True,8,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds|zero_meal_households_excluded|zero_meals_as_missing,False,False,True,True,True,True,True,True,True,True
4591,5079,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
4592,508,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4593,5080,False,11,4,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
4594,5081,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4595,5082,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4596,5083,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4597,5084,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4598,5085,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4599,5086.1,False,11,2,False,False,False,True,2,literacy_direction_reversed|loan_burden_direction,False,False,False,True,False,True,False,False,False,False
4600,5086.2.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4601,5086.2.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4602,5087,True,11,7,False,False,False,True,4,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,True,True,False,True,True,False,False,False
4603,5088,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4604,5089,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4605,509,True,11,9,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4606,5090,True,11,9,False,False,False,True,2,flood_binary_omitted|literacy_direction_reversed,False,True,False,True,False,False,False,False,False,False
4607,5091,False,11,2,False,False,False,True,2,flood_binary_omitted|robust_p01_p99_bounds,False,True,False,False,False,False,False,True,False,False
4608,5092,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4609,5093,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4610,5094,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4611,5095,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4612,5096,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4613,5097,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4614,5098,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4615,5099,True,11,9,False,False,False,True,2,flood_binary_omitted|literacy_direction_reversed,False,True,False,True,False,False,False,False,False,False
4616,51,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4617,510,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4618,5100,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4619,5101,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4620,5102,True,11,6,False,False,False,True,5,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted|robust_p01_p99_bounds,True,True,False,True,True,False,False,True,False,False
4621,5103.1,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4622,5103.2,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4623,5104,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4624,5105,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4625,5106,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4626,5107,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4627,5108,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4628,5109,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4629,511,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4630,5110,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4631,5111,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4632,5112,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4633,5113,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4634,5114,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4635,5115,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4636,5116,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4637,5117,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4638,5118,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4639,5119,True,11,6,False,False,False,True,5,literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,True,True,True,True,True,False,False
4640,512,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4641,5120,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4642,5121,False,11,2,False,False,False,True,2,loan_burden_direction|robust_p01_p99_bounds,False,False,False,False,False,True,False,True,False,False
4643,5122,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4644,5124,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
