row_index,integrity_key,climate_profile_group,outer_fold
4193,4729,20,4
4194,473,20,4
4195,4730,20,4
4196,4732,20,4
4197,4733,20,4
4198,4734,20,4
4199,4735,20,4
4200,4736,20,4
4201,4737,20,4
4202,4738,20,4
4203,4739,20,4
4204,474.1,20,4
4205,474.2,20,4
4206,4740.1,20,4
4207,4740.2,20,4
4208,4741,20,4
4209,4742,20,4
4210,4743,20,4
4211,4745,20,4
4212,4746,20,4
4213,4747,20,4
4214,4748,20,4
4215,4749,20,4
4216,475,20,4
4217,4750,20,4
4218,4751,20,4
4219,4752,20,4
4220,4753,20,4
4221,4754,20,4
4222,4755,24,3
4223,4756,24,3
4224,4757,24,3
4225,4758,24,3
4226,4759,24,3
4227,476,24,3
4228,4761.1,24,3
4229,4761.2,24,3
4230,4762,24,3
4231,4764,24,3
4232,4765,24,3
4233,4766,24,3
4234,4767,24,3
4235,4768,24,3
4236,4769,24,3
4237,477,24,3
4238,4770,24,3
4239,4771.1.1,24,3
4240,4771.1.2,24,3
4241,4771.1.3,24,3
4242,4771.2,24,3
4243,4772,24,3
4244,4773,24,3
4245,4774,24,3
4246,4775,24,3
4247,4776,24,3
4248,4777,24,3
4249,4778,24,3
4250,4779,24,3
4251,478,24,3
4252,4780,24,3
4253,4781,24,3
4254,4782.1,24,3
4255,4782.2,24,3
4256,4783,24,3
4257,4784,24,3
4258,4785,24,3
4259,4786,24,3
4260,4787,24,3
4261,4788.1,24,3
4262,4788.2,24,3
4263,4788.3,24,3
4264,4789,24,3
4265,479,24,3
4266,4790.1,24,3
4267,4790.2,24,3
4268,4791,24,3
4269,4792,24,3
4270,4793,24,3
4271,4794,24,3
4272,4795,24,3
4273,4796,24,3
4274,4797,24,3
4275,4798,24,3
4276,4799,24,3
4277,48,24,3
4278,480,24,3
4279,4800,24,3
4280,4801,24,3
4281,4802,24,3
4282,4803,24,3
4283,4804,24,3
4284,4805,24,3
4285,4806,24,3
4286,4807,24,3
4287,4808,24,3
4288,4809,24,3
4289,481,24,3
4290,4810,24,3
4291,4811,24,3
4292,4812,24,3
4293,4813,24,3
4294,4814,24,3
4295,4815,24,3
4296,4816,24,3
4297,4817,24,3
4298,4818,24,3
4299,4819,24,3
4300,482,24,3
4301,4820,24,3
4302,4821,24,3
4303,4822,24,3
4304,4824,24,3
4305,4825,24,3
4306,4826.1,24,3
4307,4826.2,24,3
4308,4827.1,24,3
4309,4827.2,24,3
4310,4828,24,3
4311,4829,3,4
4312,483.1,3,4
4313,483.2,3,4
4314,4830,3,4
4315,4831,3,4
4316,4832,3,4
4317,4833,3,4
4318,4834.1,3,4
4319,4834.2,3,4
4320,4835,3,4
4321,4836,3,4
4322,4837,3,4
4323,484.1,3,4
4324,484.2,3,4
4325,4840.2,3,4
4326,4841,3,4
4327,4842,3,4
4328,4844,3,4
4329,4845,3,4
4330,4846.1,3,4
4331,4846.2,38,5
4332,4847,38,5
4333,4849,38,5
4334,485,38,5
4335,4850,38,5
4336,4851,38,5
4337,4852,38,5
4338,4853,38,5
4339,4854,38,5
4340,4855,38,5
4341,4856,38,5
4342,4857,38,5
4343,4858,38,5
4344,4859,38,5
4345,486,38,5
4346,4860,38,5
4347,4861,38,5
4348,4862,38,5
4349,4863.1,38,5
4350,4863.2,38,5
4351,4865,38,5
4352,4866.1,38,5
4353,4866.2,38,5
4354,4867,38,5
4355,4868,38,5
4356,4869,38,5
4357,487,38,5
4358,4870,38,5
4359,4871,38,5
4360,4872,38,5
4361,4873,38,5
4362,4874,38,5
4363,4875,38,5
4364,4877,38,5
4365,4878,38,5
4366,4879,38,5
4367,4881.1,38,5
4368,4881.2,38,5
4369,4882,38,5
4370,4883.1,38,5
4371,4883.2,38,5
4372,4883.3,38,5
4373,4884,38,5
4374,4885,38,5
4375,4886,38,5
4376,4887,38,5
4377,4888.1,38,5
4378,4888.2,38,5
4379,4889,38,5
4380,489,38,5
4381,4890,38,5
4382,4891,38,5
4383,4892,38,5
4384,4893,38,5
4385,4894,38,5
4386,4895,38,5
4387,4896,38,5
4388,4897,38,5
4389,4898,38,5
4390,4899,38,5
4391,49,38,5
4392,490.1,38,5
4393,490.2,28,3
4394,4900,28,3
4395,4901,28,3
4396,4903,28,3
4397,4905,28,3
4398,4906,28,3
4399,4908,28,3
4400,4909,28,3
4401,491.1,28,3
4402,491.2,28,3
4403,4910,28,3
4404,4911,28,3
4405,4913,28,3
4406,4914,28,3
4407,4916,28,3
4408,4917.1,28,3
4409,4917.2,28,3
4410,4918,28,3
4411,4919,28,3
4412,492,28,3
4413,4920.1,28,3
4414,4921,28,3
4415,4922,28,3
4416,4923,28,3
4417,4924,28,3
4418,4926.1,28,3
4419,4926.2,28,3
4420,4927,28,3
4421,4928,28,3
4422,4929,28,3
4423,493,28,3
4424,4930.1,28,3
4425,4930.2,28,3
4426,4931,28,3
4427,4932,28,3
4428,4933,28,3
4429,4934.1,28,3
4430,4934.2,28,3
4431,4934.3,28,3
4432,4934.4,28,3
4433,4935,28,3
4434,4936,28,3
4435,4937,28,3
4436,4938,28,3
4437,494,28,3
4438,4940,28,3
4439,4941,28,3
4440,4942,28,3
4441,4943,28,3
4442,4944,28,3
4443,4945,28,3
4444,4946.1,28,3
4445,4946.2,28,3
4446,4947,28,3
4447,4948,28,3
4448,4949,28,3
4449,495.1,28,3
4450,495.2,28,3
4451,4950,19,1
4452,4951,19,1
4453,4952,19,1
4454,4953,19,1
4455,4954,19,1
4456,4955,19,1
4457,4956.1,19,1
4458,4956.2,19,1
4459,4957,19,1
4460,4958.1,19,1
4461,4958.2,19,1
4462,4958.3,19,1
4463,4959,19,1
4464,496,19,1
4465,4960,19,1
4466,4962,19,1
4467,4963,19,1
4468,4964,19,1
4469,4965,19,1
4470,4966,19,1
4471,4968,19,1
4472,497,19,1
4473,4970,19,1
4474,4971,19,1
4475,4972,19,1
4476,4973,19,1
4477,4974,19,1
4478,4975,19,1
4479,4976,19,1
4480,4977,19,1
4481,4978,19,1
4482,498,19,1
4483,4980,19,1
4484,4981,19,1
4485,4982,19,1
4486,4983,19,1
4487,4984,19,1
4488,4985,19,1
4489,4986,19,1
4490,4987,19,1
4491,4988.1,19,1
4492,4988.2,19,1
4493,4989,19,1
4494,499,19,1
4495,4990,19,1
4496,4991.1,19,1
4497,4991.2,19,1
4498,4992,19,1
4499,4993,19,1
4500,4994,19,1
4501,4995,19,1
4502,4996,19,1
4503,4997,19,1
4504,4998,19,1
4505,4999,19,1
4506,5,19,1
4507,50,19,1
4508,500,19,1
4509,5000,19,1
4510,5001,19,1
4511,5002,24,3
4512,5003,24,3
4513,5004,24,3
4514,5005,24,3
4515,5006,24,3
4516,5007,24,3
4517,5008,24,3
4518,5009,24,3
4519,5010,24,3
4520,5011,24,3
4521,5012,24,3
4522,5013,24,3
4523,5015,24,3
4524,5016,24,3
4525,5018,24,3
4526,502,24,3
4527,5020,24,3
4528,5021,24,3
4529,5022,24,3
4530,5024,24,3
4531,5025,24,3
4532,5026,24,3
4533,5027.1,24,3
4534,5027.2,24,3
4535,5028,24,3
4536,5029,24,3
4537,503,24,3
4538,5030,24,3
4539,5031,24,3
4540,5032,24,3
4541,5033,24,3
4542,5034,24,3
4543,5035,24,3
4544,5036.1,24,3
4545,5036.2,24,3
4546,5037.1,24,3
4547,5037.2,24,3
4548,5039,24,3
4549,5040,32,4
4550,5041,32,4
4551,5042,32,4
4552,5043,32,4
4553,5044,32,4
4554,5045,32,4
4555,5046,32,4
4556,5047,32,4
4557,5048.1,32,4
4558,5048.2,32,4
4559,5049,32,4
4560,505,32,4
4561,5050,32,4
4562,5051,32,4
4563,5052,32,4
4564,5053,32,4
4565,5054,32,4
4566,5055,32,4
4567,5056,32,4
4568,5057,32,4
4569,5058.1,12,2
4570,5058.2,12,2
4571,5059,12,2
4572,506,12,2
4573,5060,12,2
4574,5061,12,2
4575,5062,12,2
4576,5063,12,2
4577,5064,12,2
4578,5065,12,2
4579,5066,12,2
4580,5067,12,2
4581,5068,12,2
4582,5069,12,2
4583,507,12,2
4584,5070,12,2
4585,5072,12,2
4586,5073,12,2
4587,5074,12,2
4588,5076,12,2
4589,5077,12,2
4590,5078,12,2
4591,5079,12,2
4592,508,12,2
4593,5080,12,2
4594,5081,12,2
4595,5082,12,2
4596,5083,12,2
4597,5084,12,2
4598,5085,12,2
4599,5086.1,12,2
4600,5086.2.1,12,2
4601,5086.2.2,12,2
4602,5087,12,2
4603,5088,12,2
4604,5089,12,2
4605,509,12,2
4606,5090,12,2
4607,5091,12,2
4608,5092,12,2
4609,5093,12,2
4610,5094,12,2
4611,5095,12,2
4612,5096,12,2
4613,5097,12,2
4614,5098,12,2
4615,5099,12,2
4616,51,12,2
4617,510,12,2
4618,5100,12,2
4619,5101,12,2
4620,5102,12,2
4621,5103.1,12,2
4622,5103.2,12,2
4623,5104,12,2
4624,5105,12,2
4625,5106,12,2
4626,5107,12,2
4627,5108,12,2
4628,5109,12,2
4629,511,12,2
4630,5110,12,2
4631,5111,12,2
4632,5112,12,2
4633,5113,12,2
4634,5114,12,2
4635,5115,12,2
4636,5116,12,2
4637,5117,12,2
4638,5118,12,2
4639,5119,12,2
4640,512,12,2
4641,5120,12,2
4642,5121,12,2
4643,5122,12,2
4644,5124,12,2
4645,5126,12,2
4646,5127,12,2
4647,5128,12,2
4648,5129,12,2
4649,513,12,2
4650,5130,12,2
4651,5132,12,2
4652,5133,12,2
4653,5134,12,2
4654,5135,12,2
4655,5137,12,2
4656,5138,12,2
4657,5139,12,2
4658,514,12,2
4659,5140,12,2
4660,5141,12,2
4661,5142,12,2
4662,5143,12,2
4663,5144,12,2
4664,5145,12,2
4665,5146,12,2
4666,5147,12,2
4667,5148,12,2
4668,5149,12,2
4669,515,12,2
4670,5150,12,2
4671,5151,12,2
4672,5152,12,2
4673,5153,12,2
4674,5154,12,2
4675,5155,12,2
4676,5156,36,5
4677,5157,36,5
4678,5158.1,36,5
4679,5158.2,36,5
4680,5159,36,5
4681,516,36,5
4682,5160,36,5
4683,5161,36,5
4684,5162,36,5
4685,5163,36,5
4686,5164,36,5
4687,5165,36,5
4688,5166,36,5
4689,5167,36,5
4690,5168,36,5
4691,5169,36,5
4692,517,36,5
4693,5171,36,5
4694,5172,36,5
4695,5173,36,5
4696,5174,36,5
4697,5175,36,5
4698,5176,36,5
4699,5177,36,5
4700,5178,36,5
4701,5179,36,5
4702,518,36,5
4703,5180,36,5
4704,5181.1,36,5
4705,5181.2,36,5
4706,5182,36,5
4707,5183,36,5
4708,5184,36,5
4709,5185,36,5
4710,5186.1,36,5
4711,5186.2,36,5
4712,5187,36,5
4713,5188,36,5
4714,5189,36,5
4715,519,36,5
4716,5190.1,36,5
4717,5190.2,36,5
4718,5191,36,5
4719,5192,36,5
4720,5193,36,5
4721,5194,36,5
4722,5195,36,5
4723,5196.1,36,5
4724,5196.2,36,5
4725,5196.3,36,5
4726,5197,36,5
4727,5198,36,5
4728,5199,36,5
4729,52,16,5
4730,520,16,5
4731,5200,16,5
4732,5201,16,5
4733,5202,16,5
4734,5203.1,16,5
4735,5203.2,16,5
4736,5204,16,5
4737,5205,16,5
4738,5206,16,5
4739,5207,16,5
4740,5208.1,16,5
4741,5208.2,16,5
4742,5208.3,16,5
4743,5209.1,16,5
4744,5209.2,16,5
4745,521,16,5
4746,5210,16,5
4747,5211,16,5
4748,5212,16,5
4749,5213,16,5
4750,5214,16,5
4751,5215,16,5
4752,5216,16,5
4753,5217,16,5
4754,5218,16,5
4755,5219,16,5
4756,522,16,5
4757,5221,16,5
4758,5222.1,16,5
4759,5222.2,16,5
4760,5223,16,5
4761,5224,16,5
4762,5225,16,5
4763,5226.1,16,5
4764,5226.2,16,5
4765,5227,16,5
4766,5228,16,5
4767,5229,16,5
4768,523.1,16,5
4769,523.2,16,5
4770,5230,16,5
4771,5231,16,5
4772,5232,16,5
4773,5233.1,16,5
4774,5233.2,16,5
4775,5234,16,5
4776,5235,16,5
4777,5236,16,5
4778,5237,16,5
4779,5238,16,5
4780,5239,16,5
4781,524,16,5
4782,5240,16,5
4783,5241,16,5
4784,5242.1,16,5
4785,5242.2,16,5
4786,5242.3,16,5
4787,5243,16,5
4788,5244,16,5
4789,5245,16,5
4790,5246,17,4
4791,5247.1,17,4
4792,5247.2,17,4
4793,5248,17,4
4794,5249.1,17,4
4795,5249.2,17,4
4796,525,17,4
4797,5250,17,4
4798,5251,17,4
4799,5252,17,4
4800,5253,17,4
4801,5254,17,4
4802,5255.1,17,4
4803,5255.2,17,4
4804,5256,17,4
4805,5257,17,4
4806,5258.1,17,4
4807,5258.2,17,4
4808,5259,17,4
4809,526,17,4
4810,5260,17,4
4811,5261,17,4
4812,5262,17,4
4813,5263.1,17,4
4814,5263.2,17,4
4815,5264,17,4
4816,5265,17,4
4817,5266.1.1,17,4
4818,5266.1.2,17,4
4819,5266.2,17,4
4820,5267,17,4
4821,5268,17,4
4822,527,17,4
4823,5270,17,4
4824,5271,17,4
4825,5273,17,4
4826,5274,17,4
4827,5275,17,4
4828,5276,17,4
4829,5277,17,4
4830,5278,17,4
4831,5279,17,4
4832,528,17,4
4833,5280,17,4
4834,5281,17,4
4835,5282,17,4
4836,5283,17,4
4837,5284,17,4
4838,5285,17,4
4839,5286,17,4
4840,5287,17,4
4841,5288,17,4
4842,5289,17,4
4843,529,17,4
4844,5290,17,4
4845,5291,17,4
4846,5292,17,4
4847,5293.1,17,4
4848,5294,17,4
4849,5295,17,4
4850,5296,17,4
4851,5298,17,4
4852,5299,17,4
4853,53,17,4
4854,530,17,4
4855,5300.1,17,4
4856,5300.2,17,4
4857,5300.3,17,4
4858,5301,17,4
4859,5303,17,4
4860,5304,17,4
4861,5305,17,4
4862,5306,17,4
4863,5307,17,4
4864,5308,17,4
4865,5309,17,4
4866,531,17,4
4867,5310,17,4
4868,5311,17,4
4869,5312.1,17,4
4870,5312.2,17,4
4871,5313,17,4
4872,5314,17,4
4873,5315,15,1
4874,5316,15,1
4875,5317,15,1
4876,5318,15,1
4877,5319,15,1
4878,532.1,15,1
4879,532.2,15,1
4880,5320,15,1
4881,5321,15,1
4882,5323,15,1
4883,5324,15,1
4884,5325,15,1
4885,5326,15,1
4886,5327,15,1
4887,5328,15,1
4888,5329,15,1
4889,533,15,1
4890,5330,15,1
4891,5331,15,1
4892,5333,15,1
4893,5334,15,1
4894,5335,15,1
4895,5336,15,1
4896,5337,15,1
4897,5338,15,1
4898,5339,15,1
4899,534,15,1
4900,5341,15,1
4901,5342,15,1
4902,5343,15,1
4903,5344,15,1
4904,5345,15,1
4905,5346,15,1
4906,5347,15,1
4907,5348,15,1
4908,5349,15,1
4909,535.1,15,1
4910,535.2,15,1
4911,535.3,15,1
4912,535.4,15,1
4913,535.5,15,1
4914,5350,15,1
4915,5351,15,1
4916,5352,15,1
4917,5353,15,1
4918,5354,15,1
4919,5355,15,1
4920,5356,15,1
4921,5357,15,1
4922,5358,15,1
4923,5359,15,1
4924,536,15,1
4925,5360.1,15,1
4926,5360.2,15,1
4927,5361,15,1
4928,5362,15,1
4929,5364,15,1
4930,5366,15,1
4931,5367,15,1
4932,5368,15,1
4933,5369.1,15,1
4934,5369.2,15,1
4935,5370,15,1
4936,5371,15,1
4937,5372,15,1
4938,5373.1,15,1
4939,5374,15,1
4940,5375,15,1
4941,5376,15,1
4942,5377,15,1
4943,5378,15,1
4944,5379,15,1
4945,538,15,1
4946,5380,15,1
4947,5381,15,1
4948,5382,15,1
4949,5383,15,1
4950,5384,15,1
4951,5385,15,1
4952,5386,15,1
4953,5387,15,1
4954,5388,15,1
4955,5389,15,1
4956,539,15,1
4957,5390,15,1
4958,5391,15,1
4959,5392,15,1
4960,5393,15,1
4961,5394.1,15,1
4962,5394.2,15,1
4963,5395,15,1
4964,5396,15,1
4965,5398,15,1
4966,5399,15,1
4967,54,15,1
4968,540,15,1
4969,5400,15,1
4970,5401,15,1
4971,5402,15,1
4972,5403,15,1
4973,5405,15,1
4974,5406,15,1
4975,5407,5,4
4976,5408,5,4
4977,5409,5,4
4978,541,5,4
4979,5410,5,4
4980,5411,5,4
4981,5412,5,4
4982,5413,5,4
4983,5414,5,4
4984,5415,5,4
4985,5416,5,4
4986,5417,5,4
4987,5419,5,4
4988,542.1,5,4
4989,542.2,5,4
4990,5420,5,4
4991,5421,5,4
4992,5422,5,4
4993,5423,5,4
4994,5424,5,4
4995,5425,5,4
4996,5426,5,4
4997,5427,5,4
4998,5428,5,4
4999,5429,5,4
5000,543,5,4
5001,5430,5,4
5002,5431.1.1,5,4
5003,5431.1.2,5,4
5004,5431.2,5,4
5005,5431.3,5,4
5006,5432,5,4
5007,5433,5,4
5008,5434.1,5,4
5009,5434.2,5,4
5010,5435,5,4
5011,5436.1,5,4
5012,5436.2,5,4
5013,5437,5,4
5014,5438,5,4
5015,5439,5,4
5016,544,5,4
5017,5440,5,4
5018,5441,5,4
5019,5442,5,4
5020,5443,5,4
5021,5444,5,4
5022,5445,5,4
5023,5446,5,4
5024,5447,5,4
5025,5448,5,4
5026,5449.1,5,4
5027,5449.2,5,4
5028,545,5,4
5029,5450.1,5,4
5030,5450.2,5,4
5031,5450.3,5,4
5032,5451,5,4
5033,5452.1,5,4
5034,5452.2,5,4
5035,5453,5,4
5036,5454,5,4
5037,5455,5,4
5038,5456,5,4
5039,5457,5,4
5040,5458,5,4
5041,5459,5,4
5042,546,5,4
5043,5460,5,4
5044,5461,5,4
5045,5462,5,4
5046,5463.1,5,4
5047,5463.2,5,4
5048,5463.3,5,4
5049,5464,5,4
5050,5465.1,5,4
5051,5465.2,5,4
5052,5466,5,4
5053,5467,5,4
5054,5468,5,4
5055,5469,5,4
5056,547,5,4
5057,5470.1,5,4
5058,5470.2,5,4
5059,5471,5,4
5060,5472,5,4
5061,5473,5,4
5062,5474,5,4
5063,5475,5,4
5064,5476.1,5,4
5065,5476.2,5,4
5066,5477,5,4
5067,5478,5,4
5068,5479,5,4
5069,5480,5,4
5070,5481,5,4
5071,5482,5,4
5072,5483,5,4
5073,5484,5,4
5074,5485,5,4
5075,5486,5,4
5076,5487.1,5,4
5077,5487.2,5,4
5078,5488,5,4
5079,5489,5,4
5080,549,5,4
5081,5490,5,4
5082,5491.1,5,4
5083,5492,5,4
5084,5493,5,4
5085,5494,5,4
5086,5495,5,4
5087,5496,5,4
5088,5497,5,4
5089,5498,5,4
5090,5499,5,4
5091,5500,5,4
5092,551,5,4
5093,552,5,4
5094,553,5,4
5095,554,5,4
5096,555,5,4
5097,556,5,4
5098,557,5,4
5099,558,5,4
5100,559,5,4
5101,56,5,4
5102,560,5,4
5103,561,5,4
5104,562,5,4
5105,563,5,4
5106,564,5,4
5107,565,5,4
5108,567,5,4
5109,569,5,4
5110,570,5,4
5111,571,5,4
5112,572,5,4
5113,573,5,4
5114,574,5,4
5115,575,5,4
5116,576,5,4
5117,577,5,4
5118,578,5,4
5119,579,5,4
5120,58,5,4
5121,580,5,4
5122,581.1.1,5,4
5123,581.1.2,5,4
5124,581.2,5,4
5125,581.3,5,4
5126,582.1,5,4
5127,582.2,5,4
5128,583.1,5,4
5129,583.2,5,4
5130,584,5,4
5131,585,5,4
5132,586,5,4
5133,587,5,4
5134,588,5,4
5135,589,5,4
5136,590,5,4
5137,591,5,4
5138,592,5,4
5139,593,5,4
5140,594,5,4
5141,595.1,5,4
5142,595.2,5,4
5143,596,5,4
5144,597.1,5,4
5145,597.2,5,4
5146,598,5,4
5147,599.1,5,4
5148,599.2,5,4
5149,6,5,4
5150,60,5,4
5151,600,5,4
5152,602,5,4
5153,603,5,4
5154,604,4,3
5155,605.2,4,3
5156,606,4,3
5157,607,4,3
5158,608,4,3
5159,609,4,3
5160,61,4,3
5161,610,4,3
5162,611,4,3
5163,612,4,3
5164,613,4,3
5165,614,4,3
5166,615,4,3
5167,616,4,3
5168,617,4,3
5169,618,4,3
5170,619,4,3
5171,620,4,3
5172,621,4,3
5173,622,4,3
5174,623,4,3
5175,624,4,3
5176,625,4,3
5177,626.1,4,3
5178,626.2,4,3
5179,627,4,3
5180,628,4,3
5181,629,4,3
5182,63,4,3
5183,630,4,3
5184,631,4,3
5185,632,4,3
5186,633,4,3
5187,634,4,3
5188,635.1,4,3
5189,635.2,4,3
5190,636,4,3
5191,637,4,3
5192,638,4,3
5193,639,4,3
5194,640,4,3
5195,641,4,3
5196,642,4,3
5197,643,4,3
5198,644,4,3
5199,645,4,3
5200,646,4,3
5201,648,4,3
5202,650,4,3
5203,6501,4,3
5204,6502,4,3
5205,6503,4,3
5206,651,4,3
5207,652,4,3
5208,653,4,3
5209,654.1,4,3
5210,654.2,4,3
5211,655.1,4,3
5212,655.2,4,3
5213,656,4,3
5214,657,4,3
5215,658,4,3
5216,659,4,3
5217,66,4,3
5218,660.1,4,3
5219,660.2,4,3
5220,661,4,3
5221,662,4,3
5222,663,4,3
5223,664,4,3
5224,665,4,3
5225,666.1,4,3
5226,666.2,4,3
5227,667,4,3
5228,668,4,3
5229,669,4,3
5230,67,4,3
5231,670,4,3
5232,671,4,3
5233,672,4,3
5234,673,4,3
5235,674,4,3
5236,675,4,3
5237,676,4,3
5238,677.1,4,3
5239,677.2,4,3
5240,678,4,3
5241,679,4,3
5242,68,4,3
5243,680,4,3
5244,681,4,3
5245,682,4,3
5246,683,4,3
5247,684,4,3
5248,685,4,3
5249,686,4,3
5250,687,4,3
5251,688,4,3
5252,689,4,3
5253,69.1,4,3
5254,69.2,4,3
5255,690,4,3
5256,692.1,4,3
5257,692.2,4,3
5258,693,4,3
5259,694,4,3
5260,695,4,3
5261,696,4,3
5262,697,4,3
5263,698,4,3
5264,699,4,3
5265,7,4,3
5266,70,4,3
5267,700,4,3
5268,701,4,3
5269,702,4,3
5270,703,4,3
5271,704,4,3
5272,705,4,3
5273,706,4,3
5274,707,4,3
5275,708,4,3
5276,709,4,3
5277,71,4,3
5278,710.1,4,3
5279,710.2,4,3
5280,711,4,3
5281,712,4,3
5282,713,4,3
5283,714,4,3
5284,715,4,3
5285,716,4,3
5286,717,4,3
5287,718,4,3
5288,719,4,3
5289,72,4,3
5290,720,4,3
5291,721,4,3
5292,722,4,3
5293,724,4,3
5294,725.1,4,3
5295,725.2,4,3
5296,726,4,3
5297,727.1,4,3
5298,727.2,4,3
5299,727.3,4,3
5300,728,4,3
5301,729,4,3
5302,73,4,3
5303,730,4,3
5304,731,4,3
5305,732,4,3
5306,733,4,3
5307,735,4,3
5308,736,4,3
5309,737.1,4,3
5310,737.2,4,3
5311,738,4,3
5312,739,4,3
5313,74,4,3
5314,740,4,3
5315,741,4,3
5316,742,4,3
5317,743,4,3
5318,744,4,3
5319,745,4,3
5320,746.1,4,3
5321,746.2,4,3
5322,747,4,3
5323,748,4,3
5324,749,4,3
5325,75,4,3
5326,750,4,3
5327,751.1,4,3
5328,751.2,4,3
5329,752,4,3
5330,753.1.1,4,3
5331,753.1.2,4,3
5332,753.1.3,4,3
5333,753.2,4,3
5334,754,4,3
5335,755,4,3
5336,756,4,3
5337,757,4,3
5338,758,4,3
5339,76,4,3
5340,760.1,4,3
5341,760.2,4,3
5342,761.1,4,3
5343,761.2,4,3
5344,762,4,3
5345,763,4,3
5346,764,4,3
5347,765.1.1,4,3
5348,765.1.2,4,3
5349,765.2,4,3
5350,766,4,3
5351,767,4,3
5352,768,4,3
5353,769,4,3
5354,770,4,3
5355,771,4,3
5356,772,4,3
5357,773.1,4,3
5358,773.2,4,3
5359,774,4,3
5360,775,4,3
5361,776,4,3
5362,777,4,3
5363,778,4,3
5364,779.1,4,3
5365,779.2,4,3
5366,78,4,3
5367,781,4,3
5368,782,4,3
5369,783,4,3
5370,784,4,3
5371,785,17,4
5372,786,17,4
5373,787,17,4
5374,788,17,4
5375,789,17,4
5376,79,17,4
5377,790,17,4
5378,791,17,4
5379,793,17,4
5380,794,17,4
5381,795,17,4
5382,796,17,4
5383,798,17,4
5384,799,17,4
5385,8,17,4
5386,80,17,4
5387,800,17,4
5388,801,17,4
5389,803,17,4
5390,804,17,4
5391,805.1,17,4
5392,805.2,17,4
5393,806,17,4
5394,807,17,4
5395,808,17,4
5396,809,17,4
5397,81,17,4
5398,810,17,4
5399,811,17,4
5400,812,17,4
5401,813,17,4
5402,814,17,4
5403,815,17,4
5404,817,17,4
5405,818,17,4
5406,819,17,4
5407,82,17,4
5408,820.1,17,4
5409,820.2,17,4
5410,821,17,4
5411,822,17,4
5412,823.1,17,4
5413,823.2,17,4
5414,824,17,4
5415,825.1,17,4
5416,825.2,17,4
5417,826,17,4
5418,827,17,4
5419,828,17,4
5420,829,17,4
5421,83,17,4
5422,830,17,4
5423,831,17,4
5424,832,17,4
5425,833,17,4
5426,836,17,4
5427,837,17,4
5428,838,17,4
5429,839.1,17,4
5430,839.2,17,4
5431,84,17,4
5432,840,17,4
5433,841,17,4
5434,842,17,4
5435,843,17,4
5436,844,17,4
5437,845.1,17,4
5438,845.2,17,4
5439,846,17,4
5440,847,17,4
5441,848,17,4
5442,849,17,4
5443,85,17,4
5444,850,17,4
5445,851,17,4
5446,852,17,4
5447,853,17,4
5448,854,17,4
5449,855,17,4
5450,856,17,4
5451,857,17,4
5452,858,17,4
5453,859,17,4
5454,86,17,4
5455,860.1,17,4
5456,860.2,17,4
5457,861,17,4
5458,862,17,4
5459,863,17,4
5460,864,17,4
5461,865,17,4
5462,867,17,4
5463,868,17,4
5464,869,17,4
5465,87,17,4
5466,870,17,4
5467,871,17,4
5468,872,17,4
5469,873,17,4
5470,874,17,4
5471,875,17,4
5472,876,17,4
5473,877,17,4
5474,878,17,4
5475,879,17,4
5476,880,17,4
5477,881,17,4
5478,882.1,17,4
5479,882.2,17,4
5480,882.3,17,4
5481,883,17,4
5482,884,17,4
5483,886,17,4
5484,887,17,4
5485,888,17,4
5486,889,17,4
5487,890,17,4
5488,891,17,4
5489,892,17,4
5490,893,17,4
5491,894,17,4
5492,895,17,4
5493,896.1.1,17,4
5494,896.1.2,17,4
5495,896.2,17,4
5496,897,17,4
5497,898,17,4
5498,899,17,4
5499,9,17,4
5500,90,17,4
5501,900,17,4
5502,901,17,4
5503,902,17,4
5504,903,17,4
5505,904,17,4
5506,906,17,4
5507,907,17,4
5508,909,17,4
5509,91,17,4
5510,910,17,4
5511,911,17,4
5512,912,17,4
5513,913,17,4
5514,914,17,4
5515,915.1,17,4
5516,915.2,17,4
5517,916,17,4
5518,917,17,4
5519,918,17,4
5520,919,17,4
5521,92,17,4
5522,920,17,4
5523,921,17,4
5524,922,17,4
5525,923,17,4
5526,924,17,4
5527,925,17,4
5528,926,17,4
5529,927,17,4
5530,928,17,4
5531,929,17,4
5532,93.1,17,4
5533,93.2,17,4
5534,930,17,4
5535,931,17,4
5536,932,17,4
5537,933,17,4
5538,934,17,4
5539,935,17,4
5540,936,17,4
5541,937,17,4
5542,938,17,4
5543,94,17,4
5544,940,17,4
5545,942,17,4
5546,943,17,4
5547,944,17,4
5548,945,17,4
5549,946,17,4
5550,947,17,4
5551,948,17,4
5552,949.1,17,4
5553,949.2,17,4
5554,95,17,4
5555,950,17,4
5556,951,6,1
5557,952,6,1
5558,953,6,1
5559,954,6,1
5560,955,6,1
5561,956,6,1
5562,957,6,1
5563,958,6,1
5564,959,6,1
5565,96,6,1
5566,960,6,1
5567,961,6,1
5568,962,6,1
5569,963,6,1
5570,964,6,1
5571,965,6,1
5572,966,6,1
5573,967,6,1
5574,968,6,1
5575,969,6,1
5576,97,6,1
5577,970,6,1
5578,971,6,1
5579,973,6,1
5580,974,6,1
5581,975,6,1
5582,976,6,1
5583,977,6,1
5584,978,6,1
5585,979,6,1
5586,980,6,1
5587,981,6,1
5588,983,6,1
5589,984,6,1
5590,985,6,1
5591,986,6,1
5592,987,6,1
